version,author,index,project,commit_fix,url_issue,repo_url,file,function,n_try_pass,n_generic_except,n_nested_try,n_bare_except,n_captures_misplaced_bare_raise,n_captures_broad_raise,n_bare_raise_finally,has_smell,exists_anti_pattern,anti_pattern_add,anti_pattern_added_name,anti_pattern_removed,anti_pattern_rem_name,fix_to_only_rem_anti_pattern,comments
0,3,289,pytest,c8a366e5510d1317066ef471cb1a056f902e8a5a,https://github.com/pytest-dev/pytest/issues/1888,https://github.com/pytest-dev/pytest,3,159,6,4,1,0,0,0,0,11,N,,,,,,
0,3,290,pytest,e7e5ee805f1123d907fa1b6812b5b3fa7934c5e7,https://github.com/pytest-dev/pytest/issues/214,https://github.com/pytest-dev/pytest,2,287,11,1,0,0,0,0,0,12,N,,,,,,
0,3,292,python-telegram-bot,da452df07d4cdc4a5b8028b1bf0af6064b269a0f,https://github.com/python-telegram-bot/python-telegram-bot/issues/2059,https://github.com/python-telegram-bot/python-telegram-bot,3,95,0,10,0,0,0,0,0,10,N,,,,,,
0,3,294,pytorch-lightning,69833dad5b2a0e7e68ed60a91a5a8c32ae22f707,https://github.com/pytorchlightning/pytorch-lightning/issues/3274,https://github.com/pytorchlightning/pytorch-lightning,7,105,0,2,0,0,0,0,0,2,Y,Y,Too Broad Except,N,,N,
0,3,299,pytorch-lightning,ee17c7c9c8226ec7227bbfa3cff96ecfe254973b,https://github.com/pytorchlightning/pytorch-lightning/issues/1698,https://github.com/pytorchlightning/pytorch-lightning,1,20,0,2,0,0,0,0,0,2,N,,,,,,
0,3,301,pytube,1ef61ceaa3e9b271f22e40e37c0f00919e282468,https://github.com/pytube/pytube/issues/915,https://github.com/pytube/pytube,3,41,2,0,1,0,0,0,0,3,N,,,,,,
0,3,302,qlib,e62684eddfa7cde61c3c0e7f79b8b1cf7c8d4fa5,https://github.com/microsoft/qlib/issues/1135,https://github.com/microsoft/qlib,1,17,0,1,0,0,0,0,0,1,N,,,,,,
0,3,303,qlib,ee269b091464b9f9c4846ca4dfedb1292e4088d5,https://github.com/microsoft/qlib/issues/407,https://github.com/microsoft/qlib,1,14,1,1,0,0,0,0,0,2,N,,,,,,
0,3,307,ray,8d06e30a0635b54e6c276a07c308d35a5c32e65a,https://github.com/ray-project/ray/issues/10050,https://github.com/ray-project/ray,2,51,2,5,0,0,0,12,0,19,Y,N,,Y,Swallowing Exception,N,
0,3,312,redis-py,55298e49caa5d76a7371568d2773e8e245b388a1,https://github.com/andymccurdy/redis-py/issues/2520,https://github.com/andymccurdy/redis-py,1,44,9,6,0,0,0,0,0,15,N,,,,,,
0,3,313,redis-py,8b58ebb73e03970fade4d3f9e2c961831713c228,https://github.com/andymccurdy/redis-py/issues/2628,https://github.com/andymccurdy/redis-py,2,545,5,3,0,0,2,0,0,10,N,,,,,,
0,3,314,redis-py,c0833f60a1d9ec85c589004aba6b6739e6298248,https://github.com/andymccurdy/redis-py/issues/2695,https://github.com/andymccurdy/redis-py,10,667,23,14,0,0,4,0,0,41,Y,Y,"Bare Raise, Too Broad Except",Y,"Bare Raise, Too Broad Except",N,
0,3,315,redis-py,fd9fea6bc07bf0970a5a42c5ec1788272446910c,https://github.com/andymccurdy/redis-py/issues/2225,https://github.com/andymccurdy/redis-py,1,84,5,4,0,0,0,0,0,9,N,,,,,,
0,3,316,requests,3c2f52d6813f181fc53b01f67ca25ef1fae0f321,https://github.com/psf/requests/issues/496,https://github.com/psf/requests,1,20,3,1,0,0,0,0,0,4,N,,,,,,
0,3,317,requests,bc5cc0dc92ae0b6edc356c90637a0d64e1d5042b,https://github.com/psf/requests/issues/338,https://github.com/psf/requests,1,20,3,1,0,0,0,0,0,4,N,,,,,,
0,3,318,requests,d91fe00983f1c66b9a428fe1ad15bf6ea8238972,https://github.com/psf/requests/issues/4965,https://github.com/psf/requests,1,39,1,0,0,0,0,0,0,1,N,,,,,,
0,3,319,requests,f02d0f9e79a3aa3f0b716871f457ceb8f446bdba,https://github.com/psf/requests/issues/2540,https://github.com/psf/requests,1,35,1,0,0,0,0,0,0,1,N,,,,,,
0,3,430,tweepy,ad85ce17171c196de27521482322983579ace5c1,https://github.com/tweepy/tweepy/issues/570,https://github.com/tweepy/tweepy,1,31,0,1,0,0,0,0,0,1,Y,Y,Bare Except,Y,Too Broad Except,Y,Adicionar nas Discurssões (RuntimeError: No active exception to reraise)
0,3,322,robotframework,2b825af498f7c2284c6009577a3c464ae30b5136,https://github.com/robotframework/robotframework/issues/196,https://github.com/robotframework/robotframework,1,14,1,2,0,0,0,0,0,3,Y,Y,Bare Except,N,,N,
0,3,323,robotframework,60bf2ba4920842eb1d7c7622d6c1ee32d8e48d58,https://github.com/robotframework/robotframework/issues/1331,https://github.com/robotframework/robotframework,1,3,1,1,0,0,0,0,0,2,N,,,,,,
0,3,325,robotframework,8f74ff70a112dd31da2371d8c01e83236f3e3d80,https://github.com/robotframework/robotframework/issues/822,https://github.com/robotframework/robotframework,1,10,0,0,0,2,0,0,0,2,Y,Y,Bare Except,Y,Bare Except,N,
0,3,326,robotframework,babcc471239192496868b346923d902ea4fcaedf,https://github.com/robotframework/robotframework/issues/2509,https://github.com/robotframework/robotframework,2,53,0,0,0,5,0,0,0,5,Y,Y,Bare Except,N,,N,
0,3,328,robotframework,db8e63d691c1499bfe25704c20d36783cfe0c631,https://github.com/robotframework/robotframework/issues/520,https://github.com/robotframework/robotframework,1,15,2,0,0,0,0,0,0,2,Y,N,,Y,Bare Raise,N,
0,3,73,ansible,b509de6c84f58fc7226c738e10e1e8a53a03d1f3,https://github.com/ansible/ansible/issues/10643,https://github.com/ansible/ansible,1,50,8,0,0,3,0,0,0,11,Y,Y,Bare Except,N,,N,
0,3,332,salt,07a0001ae3c341cdec35a4477580e4c6562fe446,https://github.com/saltstack/salt/issues/9620,https://github.com/saltstack/salt,1,42,1,2,0,0,0,0,0,3,N,,,,,,
0,3,333,salt,231d4e64acea2e5d0e721b89afd5408269a37754,https://github.com/saltstack/salt/issues/20422,https://github.com/saltstack/salt,1,48,6,3,0,0,0,0,0,9,N,,,,,,
0,3,335,salt,32bf7652c42ac09b960b6e4c6c2f3e5328bc1df7,https://github.com/saltstack/salt/issues/38370,https://github.com/saltstack/salt,1,85,1,26,0,0,0,0,0,27,N,,,,,,
0,3,336,salt,3a10b6aef12b3a79dc623dde6d5f70760049931b,https://github.com/saltstack/salt/issues/44227,https://github.com/saltstack/salt,1,19,6,2,0,0,0,0,0,8,Y,Y,Swallowing Exception,N,,N,
0,3,338,salt,593ead08cfd724a5b18d5faedd0596ea11b46a16,https://github.com/saltstack/salt/issues/20169,https://github.com/saltstack/salt,1,54,1,9,0,0,0,0,0,10,N,,,,,,
0,3,340,salt,c4e5c130daa4f49d33d96b3fea1d69feac28b2d4,https://github.com/saltstack/salt/issues/23039,https://github.com/saltstack/salt,1,48,3,3,0,0,0,0,0,6,N,,,,,,
0,3,341,salt,c8dc89bfc44265a3f98d3e8565da216c3ba29d10,https://github.com/saltstack/salt/issues/11727,https://github.com/saltstack/salt,1,49,3,4,0,0,0,0,0,7,Y,Y,Too Broad Except,N,,N,
0,3,342,salt,d2f98cacead81c6338d308121b328e2dd30f916f,https://github.com/saltstack/salt/issues/54755,https://github.com/saltstack/salt,3,38,0,4,0,0,0,3,0,7,N,,,,,,
0,3,343,salt,d50f603b25b490aebe03b5005becc8777a7f4313,https://github.com/saltstack/salt/issues/20531,https://github.com/saltstack/salt,2,16,5,1,0,0,0,0,0,6,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,344,salt,df7c09e616a21787846d9e7369ae08832778460a,https://github.com/saltstack/salt/issues/20496,https://github.com/saltstack/salt,1,13,0,0,0,1,0,0,0,1,Y,Y,Bare Except,N,,N,
0,3,346,salt,f97d07fed0798974aa0c49094453d97ac69e1afd,https://github.com/saltstack/salt/issues/6833,https://github.com/saltstack/salt,1,8,2,2,0,0,0,0,0,4,N,,,,,,
0,3,118,crackmapexec,b7960003432a024a12616dfb6131e59ccc230be9,https://github.com/porchetta-industries/crackmapexec/issues/321,https://github.com/porchetta-industries/crackmapexec,1,40,14,19,1,10,2,0,0,46,Y,Y,Swallowing Exception,N,,N,Add three Swallowing Exception
0,3,348,scapy,44e4121a727c04af5a580fb8923c55d96d535a07,https://github.com/secdev/scapy/issues/3567,https://github.com/secdev/scapy,1,27,3,2,0,0,0,0,0,5,N,,,,,,
0,3,352,scipy,0b77a6dfdebf249254552da9ea22a1d178b5003e,https://github.com/scipy/scipy/issues/12324,https://github.com/scipy/scipy,2,75,2,0,0,0,0,0,0,2,N,,,,,,
0,3,357,scipy,84a3939fa8594b3ca46239ad91317fad1991cefd,https://github.com/scipy/scipy/issues/859,https://github.com/scipy/scipy,3,142,2,0,0,2,0,0,0,4,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,364,sentry,590e6603ec757eccab9a50e67ef433dd3a957a8e,https://github.com/getsentry/sentry/issues/33214,https://github.com/getsentry/sentry,2,52,1,1,0,0,1,0,0,3,N,,,,,,
0,3,365,spyder,077ba6ee72183331766115bb137b1dd1a80d7b24,https://github.com/spyder-ide/spyder/issues/2514,https://github.com/spyder-ide/spyder,2,48,3,0,0,3,0,0,0,6,N,,,,,,
0,3,366,spyder,08596df5a484cce6852e193a7b938e5c200aec43,https://github.com/spyder-ide/spyder/issues/2022,https://github.com/spyder-ide/spyder,3,78,7,0,0,0,0,0,0,7,Y,Y,"Swallowing Exception, Bare Except",Y,Swallowing Exception,N,
0,3,367,spyder,0d53fd1090bb0bf23fdeac4880518b693748538c,https://github.com/spyder-ide/spyder/issues/11704,https://github.com/spyder-ide/spyder,3,192,15,8,0,3,0,0,0,26,N,,,,,,
0,3,369,spyder,16426008e35ea73362d8f27b144845568357ac3f,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,3,187,1,0,0,1,0,0,0,2,N,,,,,,
0,3,370,spyder,221b5bbbbf50323b0f5dadc2f33c76fd192bc094,https://github.com/spyder-ide/spyder/issues/6731,https://github.com/spyder-ide/spyder,4,133,6,5,0,9,0,0,0,20,Y,Y,Bare Raise,N,,N,
0,3,371,spyder,232f15a4ce8ac3cdd49a5beb34481eba6e4bab0a,https://github.com/spyder-ide/spyder/issues/20685,https://github.com/spyder-ide/spyder,1,259,3,14,0,0,0,0,0,17,Y,Y,Swallowing Exception,N,,Y,
0,3,372,spyder,291ee40db39dcafe5c46e2a8f9927dd41aaf1221,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,1,63,2,2,0,0,0,0,0,4,N,,,,,,
0,3,373,spyder,2c5568e46fa30788ef807fe17141b7fceb9306c3,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,1,25,1,8,1,0,0,0,0,10,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,374,spyder,2e69c81fb7fc2c7def99e8b7b3f242286a9060e2,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,1,40,4,5,1,0,0,0,0,10,N,,,,,,
0,3,375,spyder,3b77f858cf81cde0930c06f858b67c95b8851368,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,1,24,3,0,0,0,0,0,0,3,Y,Y,Swallowing Exception,N,,N,
0,3,376,spyder,3e1a44b3b78c04b5ba74726a6921824228263f49,https://github.com/spyder-ide/spyder/issues/19124,https://github.com/spyder-ide/spyder,5,76,2,2,1,0,0,0,0,5,Y,Y,Too Broad Except,N,,N,
0,3,378,spyder,3e9f222b2d68c7cd0ae73ed5bf580e197c08f57c,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,2,50,3,0,0,6,0,0,0,9,Y,Y,Bare Except,N,,N,
0,3,379,spyder,3ea0bdbbef55de203aabe800384e4fa811fb7434,https://github.com/spyder-ide/spyder/issues/13717,https://github.com/spyder-ide/spyder,3,178,12,5,0,4,0,0,0,21,Y,Y,Bare Raise,Y,Bare Raise,N,
0,3,380,spyder,403669c0a9e71690889ce64d2f42328af03d2aae,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,5,422,9,3,0,3,0,0,0,15,N,,,,,,
0,3,381,spyder,415e618d61cc873da1d2a0949d5fdb7b626037de,https://github.com/spyder-ide/spyder/issues/3,https://github.com/spyder-ide/spyder,3,100,3,2,1,2,0,0,2,10,Y,Y,"Too Broad Except, Try and Return, Bare Raise Inside Finally",N,,N,
0,3,382,spyder,450e50d08e12c96183769875ff164a515491fbad,https://github.com/spyder-ide/spyder/issues/20497,https://github.com/spyder-ide/spyder,2,43,1,0,0,0,0,0,0,1,N,,,,,,
0,3,383,spyder,532fbb27d630af19c9f5a5a735c1219ff8b18af7,https://github.com/spyder-ide/spyder/issues/3,https://github.com/spyder-ide/spyder,3,80,2,0,0,0,0,0,0,2,N,,,,,,
0,3,384,spyder,5aa008ff70947d42bbc701e6834320c4ebc78f41,https://github.com/spyder-ide/spyder/issues/1275,https://github.com/spyder-ide/spyder,2,79,6,0,1,3,0,0,0,10,Y,Y,Bare Raise,N,,N,
0,3,74,ansible,baa20fba2f0c48049416e09b2999f7f1fb0e7213,https://github.com/ansible/ansible/issues/75526,https://github.com/ansible/ansible,4,107,4,2,1,0,0,1,0,8,Y,Y,Swallowing Exception,N,,N,
0,3,386,spyder,80a19158d70a76d10030abdaf7f0d7cf8926eee8,https://github.com/spyder-ide/spyder/issues/3,https://github.com/spyder-ide/spyder,2,93,4,3,1,3,0,0,0,11,Y,Y,Swallowing Exception,N,,N,
0,3,387,spyder,83fb5fedcf284902263ffe50692ac9e8c372a91f,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,3,95,4,1,0,1,0,0,0,6,Y,Y,Swallowing Exception,N,,N,
0,3,388,spyder,87b23efa3a81e87449cda73a06d0ded5f640ffdd,https://github.com/spyder-ide/spyder/issues/2042,https://github.com/spyder-ide/spyder,2,45,0,0,0,1,0,0,0,1,N,,,,,,
0,3,389,spyder,8a1f940895d59b673e96ec4a73556f7892bc1507,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,2,70,2,1,0,2,0,0,0,5,Y,Y,Swallowing Exception,N,,N,
0,3,329,robotframework,eb42a15e1fb300a0dd184ad58b846598624d0b6c,https://github.com/robotframework/robotframework/issues/443,https://github.com/robotframework/robotframework,1,89,0,0,2,7,0,0,0,9,Y,Y,Bare Raise,Y,Too Broad Except,N,
0,3,391,spyder,9130f175479f411e385a5bb9c3f6f64f77051020,https://github.com/spyder-ide/spyder/issues/20082,https://github.com/spyder-ide/spyder,2,413,8,15,0,0,0,0,0,23,Y,Y,Swallowing Exception,N,,N,
0,3,392,spyder,98f2158ce6a6b329120aeda9fa1c2836378e91f5,https://github.com/spyder-ide/spyder/issues/579,https://github.com/spyder-ide/spyder,1,54,2,1,0,0,0,0,0,3,Y,Y,Too Broad Except,N,,N,
0,3,393,spyder,9a36064603334bdae5d3473d79e6e0b8fe3f5998,https://github.com/spyder-ide/spyder/issues/434,https://github.com/spyder-ide/spyder,3,101,3,2,1,3,0,0,0,9,N,,,,,,
0,3,394,spyder,a49665a25002f8dee1af3cd6d5d015c409eb4f4d,https://github.com/spyder-ide/spyder/issues/14163,https://github.com/spyder-ide/spyder,1,38,2,11,1,0,0,0,0,14,N,,,,,,
0,3,395,spyder,a6696defc829e4a03aad8176927741f333449d06,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,2,94,1,6,1,0,0,0,0,8,N,,,,,,
0,3,396,spyder,a98b8ce58338f15783560127ec63a91d2fd50873,https://github.com/spyder-ide/spyder/issues/8,https://github.com/spyder-ide/spyder,1,6,1,1,0,0,0,1,0,3,Y,Y,Bare Except,Y,Too Broad Except,Y,"""Fix PEP8 errors"""
0,3,398,spyder,b3f9aff70a26b58f9876f8ff77d6b2dad0cf9e41,https://github.com/spyder-ide/spyder/issues/9,https://github.com/spyder-ide/spyder,1,29,0,0,0,1,0,0,0,1,N,,,,,,
0,3,399,spyder,b462b20ba68452415655bf0fd6c9a8d086053276,https://github.com/spyder-ide/spyder/issues/20297,https://github.com/spyder-ide/spyder,1,9,1,3,0,0,0,0,0,4,Y,Y,Swallowing Exception,N,,N,
0,3,400,spyder,beaaae7c50907f1fbdc4aea8936f530ceed7b1a1,https://github.com/spyder-ide/spyder/issues/6114,https://github.com/spyder-ide/spyder,2,62,0,0,0,4,0,0,0,4,N,,,,,,
0,3,401,spyder,c0ce198b560b19b764769645a97549542f00d55f,https://github.com/spyder-ide/spyder/issues/2064,https://github.com/spyder-ide/spyder,1,2,1,0,0,0,0,0,0,1,N,,,,,,
0,3,402,spyder,c27611613e8afb250d0f5e4cbe61bdf8bbda870a,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,1,17,2,0,2,4,0,0,0,8,Y,N,,Y,Swallowing Exception,Y,Variable Explorer freezes when certain binary data is loade
0,3,404,spyder,cfe1bc022e911115b030bc3f4d898312419bef1e,https://github.com/spyder-ide/spyder/issues/2080,https://github.com/spyder-ide/spyder,1,31,0,0,0,1,0,0,0,1,N,,,,,,
0,3,405,spyder,e8f64d7332ffab806be92b3340f71c87f96fb556,https://github.com/spyder-ide/spyder/issues/13753,https://github.com/spyder-ide/spyder,1,28,1,0,0,0,0,0,0,1,N,,,,,,
0,3,407,spyder,ff778b5f2337cb2b12b0df04a120b7afd8d177ee,https://github.com/spyder-ide/spyder/issues/742,https://github.com/spyder-ide/spyder,1,4,1,0,0,0,0,0,0,1,N,,,,,,"Aqui é Interessante, visto que adiciona um try-except-else com import"
0,3,408,sqlmap,28eca2116f80edfdc9d5b21bf964215f1c89c387,https://github.com/sqlmapproject/sqlmap/issues/513,https://github.com/sqlmapproject/sqlmap,2,176,11,1,0,10,0,0,0,22,N,,,,,,
0,3,409,sqlmap,2c053d5cfb21c0e7e3fd326874e4d935b3b73fd4,https://github.com/sqlmapproject/sqlmap/issues/166,https://github.com/sqlmapproject/sqlmap,2,31,3,0,0,3,0,0,0,6,N,,,,,,
0,3,410,sqlmap,31f8d6e612acf1e7741ce21b1f9456452820773a,https://github.com/sqlmapproject/sqlmap/issues/904,https://github.com/sqlmapproject/sqlmap,1,24,3,0,0,1,0,0,0,4,N,,,,,,
0,3,411,sqlmap,438a6369732c54737f3e74ce3e3dba306b9fe78f,https://github.com/sqlmapproject/sqlmap/issues/60,https://github.com/sqlmapproject/sqlmap,2,179,10,2,0,13,0,0,0,25,Y,Y,"Bare Except, Bare Raise, Swallowing Exception",Y,"Bare Except, Bare Raise, Swallowing Exception",N,
0,3,412,sqlmap,45c88b36c6009c2ea787932e348d9ea44e57860c,https://github.com/sqlmapproject/sqlmap/issues/532,https://github.com/sqlmapproject/sqlmap,1,23,2,0,0,1,0,0,0,3,N,,,,,,
0,3,413,sqlmap,511c3b8dcc8ed318fdb9537bd116d9ba87f1b917,https://github.com/sqlmapproject/sqlmap/issues/182,https://github.com/sqlmapproject/sqlmap,3,70,5,4,1,3,0,0,0,13,N,,,,,,
0,3,414,sqlmap,5b0d74146e917290abe5ff79bdad9571b6747d5e,https://github.com/sqlmapproject/sqlmap/issues/883,https://github.com/sqlmapproject/sqlmap,1,2,0,0,1,0,0,0,0,1,N,,,,,,
0,3,415,sqlmap,bdbe8ff9d906a3817cada2ef49d947f4b727a8d6,https://github.com/sqlmapproject/sqlmap/issues/132,https://github.com/sqlmapproject/sqlmap,1,173,9,2,0,11,0,0,0,22,N,,,,,,
0,3,416,sqlmap,f6e1d9e0260c1349846974ce42f9a13042d5c580,https://github.com/sqlmapproject/sqlmap/issues/650,https://github.com/sqlmapproject/sqlmap,1,10,2,1,1,1,0,0,0,5,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,Move try-pass para outro trecho.
0,3,417,statsmodels,07ae318497fa3ce4bbeac55171ed73a9d6d0b107,https://github.com/statsmodels/statsmodels/issues/6337,https://github.com/statsmodels/statsmodels,5,198,0,3,0,0,0,0,0,3,N,,,,,,
0,3,420,streamlink,3a559de6c2d1a6fe295b49db9c9ee5fecb8330fe,https://github.com/streamlink/streamlink/issues/178,https://github.com/streamlink/streamlink,3,13,2,2,0,0,0,0,0,4,N,,,,,,
0,3,422,streamlit,88a296eff95fcc329e25ac1e502b8ebd38a50d20,https://github.com/streamlit/streamlit/issues/198,https://github.com/streamlit/streamlit,4,68,4,3,0,0,0,0,0,7,Y,Y,Swallowing Exception,N,,N,
0,3,423,streamlit,97e57f45738174a69ea14649a1355a2c1939478c,https://github.com/streamlit/streamlit/issues/554,https://github.com/streamlit/streamlit,1,25,0,1,0,0,0,0,0,1,Y,Y,Too Broad Except,N,,N,
0,3,424,sympy,87276fd8011e5909edd54a3f4b48f3cb249c67dc,https://github.com/sympy/sympy/issues/3728,https://github.com/sympy/sympy,1,12,2,0,0,0,0,0,0,2,Y,Y,Swallowing Exception,N,,N,
0,3,425,sympy,df856837d7a6b23a6c7eb4cd2573f81e2a10689d,https://github.com/sympy/sympy/issues/3229,https://github.com/sympy/sympy,2,87,1,0,0,0,0,0,0,1,Y,Y,Bare Raise,N,,N,
0,3,426,sympy,e8de230feaf0e0fcd09216eeb80833268ed8bba5,https://github.com/sympy/sympy/issues/3142,https://github.com/sympy/sympy,2,23,1,0,0,0,0,0,0,1,N,,,,,,
0,3,427,synapse,2c2a42cc107fb02bbf7c8d4e6141cbe601221629,https://github.com/matrix-org/synapse/issues/13131,https://github.com/matrix-org/synapse,1,30,1,5,0,0,0,0,0,6,Y,Y,Too Broad Except,N,,N,
0,3,428,tpot,0812112b7502b7a7cad2819224c64c84321842ce,https://github.com/epistasislab/tpot/issues/1066,https://github.com/epistasislab/tpot,2,44,1,4,0,2,0,0,0,7,N,,,,,,
0,3,429,tweepy,4c03a2b504eda61dad792f042934d6569607b96e,https://github.com/tweepy/tweepy/issues/14,https://github.com/tweepy/tweepy,1,15,0,1,0,0,0,0,0,1,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,126,django-rest-framework,fe048dc4fbf064b11d7247061c931bb1038cc774,https://github.com/encode/django-rest-framework/issues/1712,https://github.com/encode/django-rest-framework,1,24,1,0,0,0,0,0,0,1,Y,Y,Swallowing Exception,N,,N,
0,3,431,twint,e913c338f5890c84d460fe4fca365ddc65e9fa29,https://github.com/twintproject/twint/issues/152,https://github.com/twintproject/twint,2,10,1,0,0,1,0,0,0,2,Y,Y,Swallowing Exception,N,,Y,
0,3,432,vision,d427f36510798863a3953ba4ebf6ab364717bbbb,https://github.com/pytorch/vision/issues/6672,https://github.com/pytorch/vision,1,9,2,0,0,0,0,0,0,2,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,433,wagtail,41eccc72bcc68924d801e4048eef872ec5826897,https://github.com/wagtail/wagtail/issues/6352,https://github.com/wagtail/wagtail,28,596,2,1,0,0,0,0,0,3,Y,Y,Bare Raise,N,,N,
0,3,437,youtube-dl,1c11204056566c2983f0a837897d882581880f41,https://github.com/ytdl-org/youtube-dl/issues/1,https://github.com/ytdl-org/youtube-dl,1,1,1,0,0,0,0,0,0,1,Y,Y,Swallowing Exception,N,,N,
0,3,438,zulip,298c59f7fd3887422207916aa7d44955a6166d9e,https://github.com/zulip/zulip/issues/6639,https://github.com/zulip/zulip,4,134,0,6,0,0,0,0,0,6,Y,N,,Y,Too Broad Except,N,
0,3,439,zulip,ff9371d63cf1502ab319a5efaad022657ae7b0c0,https://github.com/zulip/zulip/issues/9217,https://github.com/zulip/zulip,2,55,0,1,0,0,0,3,0,4,N,,,,,,
