,project,version_x,author_x,type,issue_number,commit_msg,author_name,author_date,merge,issue_labels,url_issue_x,has_buggy,exception_bug,symptom,root_cause,fix,has_smell_x,has_test in_fix,symptom_adj,root_cause_adj,fix_adj,symptom_map,symptom_grp,root_cause_map,root_cause_grp,fix_map,fix_grp,version_y,author_y,index,commit_fix,url_issue_y,repo_url,file,function,n_try_pass,n_generic_except,n_nested_try,n_bare_except,n_captures_misplaced_bare_raise,n_captures_broad_raise,n_bare_raise_finally,has_smell_y,exists_anti_pattern,anti_pattern_add,anti_pattern_added_name,anti_pattern_removed,anti_pattern_rem_name,fix_to_only_rem_anti_pattern,comments
866,awx,1,7,issue,10348,"merge pull request #10348 from rooftopcellist/container_groups_error

fix error msg wording and sdb docs

summary

fixes wording in container groups error message
updates ports for sdb debugging docs

issue type


bugfix pull request

component name


api

reviewed-by: shane mcdonald <me@shanemcd.com>",softwarefactory-project-zuul[bot],2021-06-03 19:02:34+00:00,TRUE,"type:bug,component:api",https://github.com/ansible/awx/issues/10348,True,S,Error msg,Error msg,Change the msg error,,,Error msg,Error msg,Change the msg error,Incorrect Messaging,Incorrect Messaging,Unproper Message,Unproper Message,Improve the message error,Improve the message error,0.0,3.0,96.0,30b7535ca2ac1ef4a28dce1bb9f03efcd79b518a,https://github.com/ansible/awx/issues/10348,https://github.com/ansible/awx,1.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,N,,,,,,
867,celery,1,7,issue,5299,"additional file descriptor safety checks with refactor of my prior work (issue #5299) (#5604)

* make astimezone call in localize more safe

make astimezone call in localize more safe; with tests

* refactor the safety check for fds and reuse it to add safety to on_poll_start.

* also handle the filenotfounderror the same way and make log message generic.

* cleanup pydocstyle audit failures.

* check in a unit test and a bug fix to my prior commit and another enhanement error check.

* more unit testing made me realize i had misused pop in my prior work here.

* ahha -- when i refactored i made it so the source data could be a list or dict and did not fully realize it -- fix it so it can do both.

* clean up edge cases with more test cases.

* fixed my test

* fix test for py2

* thre has got to be a better way.

* update with pr feedback, flake8 and pydocstyle.

* one more spot that would benefit from iterate_file_descriptors_safely

* optimize refactor -- dedupe double check of conditional and reduce lines in my implementation.

* expand the test coverage of this pr

* refactor the safety check for fds and reuse it to add safety to on_poll_start.

* also handle the filenotfounderror the same way and make log message generic.

* cleanup pydocstyle audit failures.

* check in a unit test and a bug fix to my prior commit and another enhanement error check.

* more unit testing made me realize i had misused pop in my prior work here.

* ahha -- when i refactored i made it so the source data could be a list or dict and did not fully realize it -- fix it so it can do both.

* clean up edge cases with more test cases.

* fixed my test

* fix test for py2

* update with pr feedback, flake8 and pydocstyle.

* one more spot that would benefit from iterate_file_descriptors_safely

* optimize refactor -- dedupe double check of conditional and reduce lines in my implementation.

* expand the test coverage of this pr",Matt Davis,2019-06-29 02:32:24-04:00,FALSE,"Component: Amazon SQS Broker,Component: Prefork Workers Pool,Severity: Critical,Issue Type: Bug Report",https://github.com/celery/celery/issues/5299,True,S,Performance,?,?,,,Performance,?,?,Performance,Performance,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,3.0,108.0,67b908261634f4f640fe2edfe3b90402d00ae1ff,https://github.com/celery/celery/issues/5299,https://github.com/celery/celery,3.0,196.0,22.0,8.0,8.0,0.0,0.0,0.0,0.0,38.0,N,,,,,,
868,lightning,1,7,issue,6781,resolve bug (#6781),thomas chaton,2021-04-01 11:43:23+01:00,FALSE,bug,https://github.com/lightning-ai/lightning/issues/6781,True,S,Behavior,Improper Raising,Remove raise,,,Behavior,Improper Raising,Remove raise,Incorrect Behavior,Incorrect Behavior,Missing Raising Condition,Improper Raising,Remove a raise statement,Improve raising conditions,,,,,,,,,,,,,,,,,,,,,,,
869,pytorch-lightning,1,7,issue,13845,"fix error handling in learning rate finder (#13845)


co-authored-by: rohit gupta <rohitgr1998@gmail.com>",Adrian Wälchli,2022-07-27 10:32:39+02:00,FALSE,"bug,ready,tuner,pl",https://github.com/pytorchlightning/pytorch-lightning/issues/13845,True,S,Error msg,Error msg,Change the msg error,,,Error msg,Error msg,Change the msg error,Incorrect Messaging,Incorrect Messaging,Unproper Message,Unproper Message,Improve the message error,Improve the message error,,,,,,,,,,,,,,,,,,,,,,,
870,matplotlib,1,7,issue,2973,"fixed an axis bug

svn path=/trunk/matplotlib/; revision=2973",John Hunter,2007-01-09 22:55:54+00:00,FALSE,"status: confirmed bug,status: needs patch,status: inactive,status: closed as inactive",https://github.com/matplotlib/matplotlib/issues/2973,True,S,Behavior,Logic Except,Change the logic except,,,Behavior,Logic Except,Change the logic except,Incorrect Behavior,Incorrect Behavior,Incorrect Logic,Incorrect Logic,Change the the exception code logic,Change the the exception code logic,0.0,3.0,173.0,c6f97095c8ce308a8290ca9d5a2df116d4268c3b,https://github.com/matplotlib/matplotlib/issues/2973,https://github.com/matplotlib/matplotlib,1.0,172.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,N,,,,,,
871,crackmapexec,1,7,issue,321,fix issue #321 option --continue-on-success,mpgn,2020-05-09 09:36:31-04:00,FALSE,"bug,help wanted",https://github.com/porchetta-industries/crackmapexec/issues/321,True,S,Behavior,Logic,Add a exception handling,,,Behavior,Logic,Add a exception handling,Incorrect Behavior,Incorrect Behavior,Incorrect Logic,Incorrect Logic,Add a exception handling block,Improve the exception handling block,0.0,3.0,118.0,b7960003432a024a12616dfb6131e59ccc230be9,https://github.com/porchetta-industries/crackmapexec/issues/321,https://github.com/porchetta-industries/crackmapexec,1.0,40.0,14.0,19.0,1.0,10.0,2.0,0.0,0.0,46.0,Y,Y,Swallowing Exception,N,,N,Add three Swallowing Exception
872,gamestonkterminal,1,7,issue,1952,fixed cntrld issue (#1952),Colin Delahunty,2022-06-16 10:13:55-04:00,FALSE,bug,https://github.com/gamestonkterminal/gamestonkterminal/issues/1952,True,S,Behavior,Unhandling exception,Add a exception type ,,,Behavior,Unhandling exception,Add a exception type,Incorrect Behavior,Incorrect Behavior,Missing Exception Type,Improper Exception Handling,Add apropriated exception type,Improve the exception handling block,0.0,3.0,144.0,82e38cfdc164f21775dc7625e4f756ec1eaa7021,https://github.com/gamestonkterminal/gamestonkterminal/issues/1952,https://github.com/gamestonkterminal/gamestonkterminal,2.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,N,,,,,,
873,numpy,1,7,issue,21659,"merge pull request #21659 from namamishanker/run_main_bug

bug: fix a bug left after f2py2e refactor",Charles Harris,2022-06-03 09:20:08-06:00,TRUE,"00 - Bug,component: numpy.f2py",https://github.com/numpy/numpy/issues/21659,True,S,Refactor/API Change,Refactor/API Change,Change the interface/api call inside except,,,Refactor/API Change,Refactor/API Change,Change the interface/api call inside except,API Change,External API Change,Incorrect API Version,API Errors,Change the the exception code logic,Change the the exception code logic,,,,,,,,,,,,,,,,,,,,,,,
874,netbox,1,7,issue,1992,fixes #1992: isolate errors when one of multiple napalm methods fails,Jeremy Stretch,2018-07-18 14:46:15-04:00,FALSE,"type: bug,status: accepted",https://github.com/netbox-community/netbox/issues/1992,True,S,Exceptional Error,Unhandled Exception,Handle not ImplementedException,,,Exceptional Error,Unhandled Exception,Handle not ImplementedException,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add apropriated exception type,Improve the exception handling block,0.0,3.0,194.0,d665d4d62a883940b84b1ee484b189ea163f870c,https://github.com/netbox-community/netbox/issues/1992,https://github.com/netbox-community/netbox,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N,,,,,,
875,pip,1,7,issue,7924,"fix(tests/lib): catch `subprocess.calledprocesserror` in need_executable

this fixes https://github.com/pypa/pip/issues/7924",gutsytechster,2020-03-29 16:09:11+05:30,FALSE,"type: bug,C: tests,auto-locked",https://github.com/pypa/pip/issues/7924,True,S,CI,Unhandled Exception,Handle Exception,,,CI,Unhandled Exception,Handle Exception,Errors in CI,Errors in CI,Missing Exception Type,Improper Exception Handling,Add apropriated exception type,Improve the exception handling block,,,,,,,,,,,,,,,,,,,,,,,
876,tweepy,1,7,issue,570,"fixes issue #570

this resolves an issue found here: https://github.com/tweepy/tweepy/issues/570

if an exception is thrown in the listener, the exception is not sent out currently and results in an error.",tehspaceg,2015-03-12 11:14:48-07:00,FALSE,Bug,https://github.com/tweepy/tweepy/issues/570,True,S,Exceptional Error,Bare except,Add a generic exception,,,Exceptional Error,Bare except,Add a generic exception,Incorrect Exceptions,Incorrect Exceptions,Bare Except,EH Anti-Patterns,Change exception to generic type,EH Anti-Patterns,0.0,3.0,430.0,ad85ce17171c196de27521482322983579ace5c1,https://github.com/tweepy/tweepy/issues/570,https://github.com/tweepy/tweepy,1.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Y,Y,Bare Except,Y,Too Broad Except,Y,Adicionar nas Discurssões (RuntimeError: No active exception to reraise)
877,qlib,1,7,issue,407,"merge pull request #407 from derek-wds/log

fix logger pickling error",you-n-g,2021-04-30 17:33:42+08:00,TRUE,bug,https://github.com/microsoft/qlib/issues/407,True,S,API Change,Logic,Add a raising,,,API Change,Logic,Add a raising,API Change,External API Change,Incorrect Logic,Incorrect Logic,Add a raise condition,Improve raising conditions,0.0,3.0,303.0,ee269b091464b9f9c4846ca4dfedb1292e4088d5,https://github.com/microsoft/qlib/issues/407,https://github.com/microsoft/qlib,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,N,,,,,,
878,sqlmap,1,7,issue,650,fix for an issue #650,Miroslav Stampar,2014-03-24 10:46:23+01:00,FALSE,"bug,normal,miscellaneous",https://github.com/sqlmapproject/sqlmap/issues/650,True,S,Crash/Interrupt,Unhandled Exception,Add Exception Handling Block,,,Crash/Interrupt,Unhandled Exception,Add Exception Handling Block,Aplication Crashing,Aplication Crashing,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,3.0,416.0,f6e1d9e0260c1349846974ce42f9a13042d5c580,https://github.com/sqlmapproject/sqlmap/issues/650,https://github.com/sqlmapproject/sqlmap,1.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,Move try-pass para outro trecho.
879,ansible,1,7,issue,51198,fix include_vars non-ascii error handling (#51198),Matt Davis,2019-01-22 16:35:35-08:00,FALSE,"core_review,support:community,support:core,bug,affects_2.8",https://github.com/ansible/ansible/issues/51198,True,S,Message,Message,Message,N,,Message,Message,Message,Incorrect Messaging,Incorrect Messaging,Unproper Message,Unproper Message,Improve the message error,Improve the message error,0.0,3.0,18.0,2cb9ec9f0eb8cff86b06dce145696c80b938f052,https://github.com/ansible/ansible/issues/51198,https://github.com/ansible/ansible,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,N,,,,,,
880,spyder,1,7,issue,9,arrayeditor: fixed issue 9 (an error occured when trying to edit (not yet supported) record arrays),Pierre Raybaut,2009-08-29 14:18:17+02:00,FALSE,"type:Bug,1 star",https://github.com/spyder-ide/spyder/issues/9,True,S,Behavior,Logic,Change the logic inside except,,,Behavior,Logic,Change the logic inside except,Incorrect Behavior,Incorrect Behavior,Incorrect Logic,Incorrect Logic,Change the the exception code logic,Change the the exception code logic,0.0,3.0,398.0,b3f9aff70a26b58f9876f8ff77d6b2dad0cf9e41,https://github.com/spyder-ide/spyder/issues/9,https://github.com/spyder-ide/spyder,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,N,,,,,,
881,scapy,1,7,issue,417,"merge pull request #417 from p-l-/romounet-srfix

fixed a bug in the sendrecv method when using multi-threading",Pierre Lalet,2016-12-23 13:59:31+00:00,TRUE,bug,https://github.com/secdev/scapy/issues/417,True,S,Performance,Logic,Change the logic inside except,,,Performance,Logic,Change the logic inside except,Performance,Performance,Incorrect Logic,Incorrect Logic,Change the the exception code logic,Change the the exception code logic,0.0,3.0,347.0,2a60580701f82df7d719c82b22d25a7ced1556e5,https://github.com/secdev/scapy/issues/417,https://github.com/secdev/scapy,1.0,19.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,13.0,Y,Y,Bare Raise ,Y,Bare Raise ,N,
882,psutil,1,7,issue,275,fix issue #275: raise notimplementeerror on old linux platforms where /proc/pid/io is not available,Giampaolo Rodola',2012-06-05 16:48:50+00:00,FALSE,"bug,imported,linux",https://github.com/giampaolo/psutil/issues/275,True,S,Exceptional Error,"Errouneous raise (erroneously raise NoSuchProcess
   on old Linux versions)",Change logic and a propertly Raise,,,Exceptional Error,Errouneous raise (erroneously raise NoSuchProcess   on old Linux versions),Change logic and a propertly Raise,Incorrect Exceptions,Incorrect Exceptions,Wrong Raise Type,Improper Raising,Change the raise type,Improve raising conditions,0.0,3.0,259.0,0d8c6ee142edffd715eeafba4abe785d2c9ef139,https://github.com/giampaolo/psutil/issues/275,https://github.com/giampaolo/psutil,1.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,N,,,,,,
883,numpy,1,7,issue,3213,"bug: fix for issue #3213

two changes to numpy.ma.core._check_fill_value:

1. when the fill value is a string and the array type is not one of
   'osuv', raise typeerror instead of using the default fill value.

2. when the fill value overflows the type, raise typeerror instead
   of overflowerror.

closes #3213.",Tim Burgess,2013-05-29 10:40:40+10:00,FALSE,"00 - Bug,component: numpy.ma",https://github.com/numpy/numpy/issues/3213,True,S,Exceptional Error,Wrong raise type," raise TypeError instead
   of OverflowError",,,Exceptional Error,Wrong raise type,raise TypeError instead   of OverflowError,Incorrect Exceptions,Incorrect Exceptions,Wrong Raise Type,Improper Raising,Change the raise type,Improve raising conditions,0.0,3.0,203.0,06aafa56b25ba15063b3cbc701eb67b352d1e14f,https://github.com/numpy/numpy/issues/3213,https://github.com/numpy/numpy,2.0,375.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,N,,,,,,
884,numpy,1,7,issue,14981,"merge pull request #14981 from seberg/issue-13103

this reverts commit c088383cb290ca064d456e89d79177a0e234cb8d and
uses the same kind casting rule for the additional keyword arguments
``to_end`` and ``to_begin``. this results in slightly more leniant
behaviour for integers (which can now have overflows that are
hidden), but fixes an issue with the handling of nan.
generally, this behaviour seems more conistent with what numpy does
elsewhere. the overflow issue exists similar in many other places
and should be solved by integer overflow warning machinery while
the actual cast takes place.

closes gh-13103",Matti Picus,2019-12-11 13:58:10+02:00,TRUE,"00 - Bug,component: numpy.core,triage review",https://github.com/numpy/numpy/issues/14981,True,S,Behavior,Wrong raise type,Change raise type,,,Behavior,Wrong raise type,Change raise type,Incorrect Behavior,Incorrect Behavior,Wrong Raise Type,Improper Raising,Change the raise type,Improve raising conditions,0.0,3.0,210.0,5856c486ac5dd62a6ac9b2a861aa86802e6e0edd,https://github.com/numpy/numpy/issues/14981,https://github.com/numpy/numpy,3.0,323.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,N,,,,,,
885,ansible,1,7,issue,60805,"fix issues with aws_kms when working cross-account and with ids (#60805)

* aws_kms: (integration tests) test updating a key by id rather than just my alias

* aws_kms: (integration tests) test deletion of non-existent and keys that are already marked for deletion

* aws_kms: ensure we can perform actions on a specific key_id rather than just aliases

in the process switch over to using get_key_details rather than listing all keys.

* aws_kms: when updating keys use the arn rather than just the id.

this is important when working with cross-account trusts.",Mark Chappell,2019-08-24 01:56:45+02:00,FALSE,"cloud,aws,performance,module,community_review,support:community,bug,affects_2.9",https://github.com/ansible/ansible/issues/60805,True,S,Behavior,Logic,Add try-except block and change the logic,,,Behavior,Logic,Add try-except block and change the logic,Incorrect Behavior,Incorrect Behavior,Incorrect Logic,Incorrect Logic,Add a exception handling block,Improve the exception handling block,0.0,3.0,37.0,5434bf74c646d0f61bf11b6a9c207d34547d0191,https://github.com/ansible/ansible/issues/60805,https://github.com/ansible/ansible,1.0,29.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,Y,Y,Too Broad Except,N,,N,
