,method_id,method_text
1854,c7763b8b-d325-48c6-9bcf-6055cc44e734,"			@Override
			public void run()
			{
				DecimalFormat format = new DecimalFormat(RATE_FORMAT);
				ByteBuffer buffer = ByteBuffer.allocate(1400);
				while( true )
				{
					try
					{
						StatsDMetric metric = queue.poll();
						if( metric == null )
						{
							if( buffer.position() > 0 )
							{
								flush(buffer);
							}
							metric = queue.take();
						}
						byte[] bytes = convert(format, metric).getBytes(UTF_8);
						if( buffer.remaining() < bytes.length )
						{
							flush(buffer);
						}
						buffer.put(bytes);
					}
					catch( InterruptedException e )
					{
						// nothing
					}
				}
			}
"
1855,40e87198-770e-4e59-b919-f8724cfd3889,"			private void flush(ByteBuffer buffer)
			{
				buffer.flip();
				try
				{
					channel.write(buffer);
				}
				catch( IOException e )
				{
					LOGGER.warn(""Failed to send statsd packet"", e);
				}
				buffer.clear();
			}
"
1856,347f31ff-6238-4911-a710-bb8b8fc2a1a6,"	public static String convert(StatsDMetric metric)
	{
		return convert(new DecimalFormat(RATE_FORMAT), metric);
	}
"
1857,2e85ab13-f6ef-4ce7-a8d1-a00d63cf124e,"	static String convert(DecimalFormat format, StatsDMetric metric)
	{
		String rateString = """";
		Double rate = metric.getRate();
		if( rate != null )
		{
			rateString = format.format(rate);
		}
		return String.format(Locale.ENGLISH, ""%s:%s|%s%s\n"", metric.getKey(), metric.getValue(), metric.getType()
			.getShortString(), rateString);
	}
"
1858,958df02d-b813-460f-b646-c9ab4503de4b,"	@Override
	public void increment(String key)
	{
		queue.add(new StatsDMetric(key, StatsDType.COUNTER, 1));
	}
"
1859,ab45bae8-368b-4899-a980-b3b6bd2807f1,"	@Override
	public void count(String key, int delta)
	{
		queue.add(new StatsDMetric(key, StatsDType.COUNTER, delta));
	}
"
1860,5ceaaf21-decf-4643-b5cb-ebc85432823a,"	@Override
	public void gauge(String key, double value)
	{
		queue.add(new StatsDMetric(key, StatsDType.GAUGE, value));
	}
"
1861,4a212dac-9ea0-4737-848b-799f9c307d75,"	@Override
	public void time(String key, int timeInMs)
	{
		queue.add(new StatsDMetric(key, StatsDType.TIMER, timeInMs));
	}
"
1862,c4668a70-e63e-474a-83de-e10e2d7e155d,"	@Override
	public void count(String key, Object delta, double rate)
	{
		queue.add(new StatsDMetric(key, StatsDType.COUNTER, delta, rate));
	}
"
1863,e8e9cbc3-6c1f-4c2d-b2e8-ca2b9be88ba4,"	@Override
	public void gauge(String key, long value)
	{
		queue.add(new StatsDMetric(key, StatsDType.GAUGE, value));
	}
"
1864,e3d5616e-a7a7-4a8d-b037-a7c32749ed6c,"	public ConvertTest(String testName)
	{
		super(testName);
	}
"
1865,96e9d117-d2e3-4e86-adba-5c2768c31847,"	public static Test suite()
	{
		return new TestSuite(ConvertTest.class);
	}
"
1866,3367bb64-6bde-4da0-8ad1-6941c616ebeb,"	public void testConversions()
	{
		assertEquals(""test:1|c\n"", StatsDClientImpl.convert(new StatsDMetric(""test"", StatsDType.COUNTER, 1)));
		assertEquals(""test:2|c|@0.1\n"", StatsDClientImpl.convert(new StatsDMetric(""test"", StatsDType.COUNTER, 2, 0.1)));
		assertEquals(""test:2|c|@1.01\n"",
			StatsDClientImpl.convert(new StatsDMetric(""test"", StatsDType.COUNTER, 2, 1.01)));
		assertEquals(""test:2|g\n"", StatsDClientImpl.convert(new StatsDMetric(""test"", StatsDType.GAUGE, 2)));
		assertEquals(""test:3.0|g\n"", StatsDClientImpl.convert(new StatsDMetric(""test"", StatsDType.GAUGE, 3.0)));
		assertEquals(""test:123|ms\n"", StatsDClientImpl.convert(new StatsDMetric(""test"", StatsDType.TIMER, 123)));
	}
"
1867,72c1cecc-0025-48c9-82d2-0890930b6fce,"    public MySQLDatabase(FigAdmin instance) {
        plugin = instance;
    }
"
1868,faf9b8aa-0a70-4072-9e35-52e6e883f9b2,"    public Connection getSQLConnection(String mysqlDatabase) {
        FileConfiguration Config = plugin.getConfig();
        String mysqlUser = Config.getString(""mysql-user"", ""root"");
        String mysqlPassword = Config.getString(""mysql-password"", ""root"");
        try {

            return DriverManager.getConnection(mysqlDatabase + ""?autoReconnect=true&user="" + mysqlUser + ""&password=""
                    + mysqlPassword);

        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""Unable to retreive connection"", ex);
        }
        return null;
    }
"
1869,33f648c9-7ad5-42f2-9583-2661621c5e09,"    public Connection getSQLConnection() {
        String mysqlDatabase = plugin.getConfig().getString(""mysql-database"", ""jdbc:mysql://localhost:3306/minecraft"");
        return getSQLConnection(mysqlDatabase);

    }
"
1870,8d481089-c804-4e57-8ede-4a2be4f87294,"    public boolean initialize(FigAdmin plugin) {
        this.plugin = plugin;
        Connection conn = null;
        PreparedStatement ps = null;
        ResultSet rs = null;

        String table = plugin.getConfig().getString(""mysql-table"");
        try {
            conn = getSQLConnection();
            DatabaseMetaData dbm = conn.getMetaData();
            // Table create if not it exists
            if (!dbm.getTables(null, null, table, null).next()) {
                getLogger().log(Level.INFO, ""[FigAdmin] Creating table "" + table + ""."");
                ps = conn.prepareStatement(""CREATE TABLE `"" + table + ""` ( \n"" + ""  `name` varchar(32) NOT NULL, \n""
                        + ""  `reason` text NOT NULL, \n "" + ""  `admin` varchar(32) NOT NULL, \n""
                        + ""  `time` bigint(20) NOT NULL, \n "" + ""  `temptime` bigint(20) NOT NULL DEFAULT '0', \n""
                        + ""  `type` int(11) NOT NULL DEFAULT '0', \n"" + ""  `id` int(11) NOT NULL AUTO_INCREMENT, \n""
                        + ""  `ip` varchar(16) DEFAULT NULL, \n"" + ""  PRIMARY KEY (`id`) USING BTREE \n""
                        + "") ENGINE=InnoDB DEFAULT CHARSET=latin1 AUTO_INCREMENT=1 ROW_FORMAT=DYNAMIC;"");
                ps.execute();
                if (!dbm.getTables(null, null, table, null).next())
                    throw new SQLException(""Table "" + table + "" not found; tired to create and failed"");
            }
            // Clean up old temp bans
            ps = conn.prepareStatement(""DELETE FROM "" + table
                    + "" WHERE (type = 0 OR type = 1) AND (temptime > 0) AND (temptime < ?)"");
            ps.setLong(1, System.currentTimeMillis() / 1000);
            ps.execute();
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
            return false;
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
                if (rs != null)
                    rs.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }

        }

        return true;

    }
"
1871,eefe558b-2d86-42a9-ae76-1cf753491958,"    public String getAddress(String pName) {

        Connection conn = null;
        PreparedStatement ps = null;
        ResultSet rs = null;

        String mysqlTable = plugin.getConfig().getString(""mysql-table"");
        try {
            conn = getSQLConnection();
            ps = conn.prepareStatement(""SELECT `ip` FROM `"" + mysqlTable + ""` WHERE name = ?"");
            ps.setString(1, pName);
            rs = ps.executeQuery();
            while (rs.next()) {
                String ip = rs.getString(""ip"");
                return ip;
            }
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
                if (rs != null)
                    rs.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }

        }
        return null;
    }
"
1872,22cb3a12-effb-4224-aafa-e30ea7259ba0,"    public boolean removeFromBanlist(String player) {

        String mysqlTable = plugin.getConfig().getString(""mysql-table"");

        Connection conn = null;
        PreparedStatement ps = null;
        try {
            conn = getSQLConnection();
            ps = conn.prepareStatement(""DELETE FROM "" + mysqlTable
                    + "" WHERE name = ? AND (type = 0 or type = 1) ORDER BY time DESC"");
            ps.setString(1, player);
            ps.executeUpdate();
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
            return false;
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }
        }
        return true;

    }
"
1873,4bfe3741-a456-4791-8ec7-499a7198148c,"    public void addPlayer(EditBan e) {

        String mysqlTable = plugin.getConfig().getString(""mysql-table"");

        Connection conn = null;
        PreparedStatement ps = null;
        try {
            conn = getSQLConnection();
            ps = conn.prepareStatement(""INSERT INTO `"" + mysqlTable
                    + ""` (name,reason,admin,temptime,type,time) VALUES(?,?,?,?,?,?)"");
            ps.setString(1, e.name);
            ps.setString(2, e.reason);
            ps.setString(3, e.admin);
            if (e.endTime < 1) {
                ps.setLong(4, 0);
            } else
                ps.setLong(4, e.endTime);
            ps.setInt(5, e.type);
            ps.setLong(6, System.currentTimeMillis() / 1000);
            ps.executeUpdate();
            // Update banedit ID
            PreparedStatement getID = conn.prepareStatement(""SELECT LAST_INSERT_ID()"");
            ResultSet rsID = getID.executeQuery();
            rsID.next();
            e.id = rsID.getInt(1);
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }
        }
    }
"
1874,a3883c7b-bfa6-4038-8093-498a599923fb,"    public String getBanReason(String player) {
        Connection conn = getSQLConnection();
        PreparedStatement ps = null;
        ResultSet rs = null;
        String mysqlTable = plugin.getConfig().getString(""mysql-table"");
        try {
            ps = conn.prepareStatement(""SELECT * FROM `"" + mysqlTable + ""` WHERE name = ? ORDER BY id DESC LIMIT 1"");
            ps.setString(1, player);
            rs = ps.executeQuery();
            while (rs.next()) {
                String reason = rs.getString(""reason"");
                return reason;
            }
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }
        }
        return null;
    }
"
1875,8861c5d8-ee55-4ece-89af-a1c446fe364c,"    public void updateAddress(String p, String ip) {

        Connection conn = null;
        PreparedStatement ps = null;
        String mysqlTable = plugin.getConfig().getString(""mysql-table"");
        try {
            conn = getSQLConnection();
            ps = conn.prepareStatement(""UPDATE `"" + mysqlTable + ""` SET ip = ? WHERE name = ?"");
            ps.setString(1, ip);
            ps.setString(2, p);
            ps.executeUpdate();
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }
        }

    }
"
1876,1e7753b8-3263-42e0-92e0-388ab2b811ba,"    public ArrayList<EditBan> listRecords(String name, boolean exact) {
        Connection conn = null;
        PreparedStatement ps = null;
        ResultSet rs = null;
        String mysqlTable = plugin.getConfig().getString(""mysql-table"");
        try {
            conn = getSQLConnection();
            ps = conn.prepareStatement(""SELECT * FROM `"" + mysqlTable + ""` WHERE name ""
                    + ((exact) ? ""= ?"" : ""LIKE ?"") + "" ORDER BY time DESC LIMIT 10"");
            if (exact) {
                ps.setString(1, name);
            } else {
                ps.setString(1, ""'%"" + name + ""%'"");
            }
            rs = ps.executeQuery();
            ArrayList<EditBan> bans = new ArrayList<EditBan>();
            while (rs.next()) {
                bans.add(getEditBan(rs));
            }
            return bans;
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
                if (rs != null)
                    rs.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }
        }
        return null;
    }
"
1877,1b697783-525b-4c3c-a3da-2639f59f5dac,"    protected EditBan loadFullRecord(String pName) {
        return loadFullRecord(pName, -1);
    }
"
1878,f6617ebc-47a5-45df-a159-ab326fed49e9,"    protected EditBan loadFullRecord(int id) {
        return loadFullRecord(null, id);
    }
"
1879,a05510ee-4f11-432b-905c-90e6e77d9e10,"    private EditBan loadFullRecord(String pName, int id) {
        Connection conn = null;
        PreparedStatement ps = null;
        ResultSet rs = null;
        String mysqlTable = plugin.getConfig().getString(""mysql-table"");
        try {
            String statement = ""SELECT * FROM "" + mysqlTable + "" WHERE name = ? ORDER BY time DESC LIMIT 1"";
            if (pName == null) {
                statement = ""SELECT * FROM "" + mysqlTable + "" WHERE id = ?"";
            }
            conn = getSQLConnection();
            ps = conn.prepareStatement(statement);
            if (pName == null) {
                ps.setInt(1, id);
            } else {
                ps.setString(1, pName);
            }
            rs = ps.executeQuery();
            while (rs.next()) {
                return new EditBan(rs.getInt(""id""), rs.getString(""name""), rs.getString(""reason""),
                        rs.getString(""admin""), rs.getLong(""time""), rs.getLong(""temptime""), rs.getInt(""type""), rs
                                .getString(""ip""));
            }
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
                if (rs != null)
                    rs.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }
        }
        return null;
    }
"
1880,858eee0c-ecbd-4d7a-ae4d-cdb71ab9c35f,"    public boolean saveFullRecord(EditBan ban) {

        String mysqlTable = plugin.getConfig().getString(""mysql-table"");

        Connection conn = null;
        PreparedStatement ps = null;

        boolean success = false;
        try {
            conn = getSQLConnection();
            ps = conn.prepareStatement(""UPDATE "" + mysqlTable
                    + "" SET name = ?, reason = ?, admin = ?, time = ?, temptime = ?, type = ? WHERE id = ? LIMIT 1"");
            ps.setLong(5, ban.endTime);
            ps.setString(1, ban.name);
            ps.setString(2, ban.reason);
            ps.setString(3, ban.admin);
            ps.setLong(5, ban.time);
            ps.setLong(6, ban.type);
            ps.setInt(7, ban.id);
            success = ps.executeUpdate() > 0;
        } catch (SQLException ex) {
            FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Couldn't execute MySQL statement: "", ex);
        } finally {
            try {
                if (ps != null)
                    ps.close();
                if (conn != null)
                    conn.close();
            } catch (SQLException ex) {
                FigAdmin.log.log(Level.SEVERE, ""[FigAdmin] Failed to close MySQL connection: "", ex);
            }
        }
        return success;
    }
"
